ISIN_NO,Lender,Eligibile Percentage,Security/Scheme Category,Instrument Type,AMC code,AMC Name,Security/Scheme Name,Scheme Type,Allowed,Status,Remark
INF174K01252,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y03040,Kotak Mutual Fund,Kotak India EQ Contra Fund-IDCW (Regular Plan) ( Erstwhile Kotak Classic Equity),Equity,1,,
INF174K01260,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y03040,Kotak Mutual Fund,Kotak India EQ Contra Fund - IDCW (Regular Plan) ( Erstwhile Kotak Classic Equity),Equity,1,,
INF174K01336,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,YY2090,Kotak Mutual Fund,Kotak Flexicap Fund - Growth (Regular Plan) (Erstwhile Kotak Standard Multicap Fund - Gr),Equity,1,,
INF174K01344,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,YY2090,Kotak Mutual Fund,Kotak Flexicap Fund-IDCW (Regular Plan) (Erstwhile Kotak Standard Multicap Fund - IDCW),Equity,1,,
INF174K01351,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,YY2090,Kotak Mutual Fund,Kotak Flexicap Fund - IDCW (Regular Plan) (Erstwhile Kotak Standard Multicap Fund Reg IDCW),Equity,1,,
INF174KA1IC1,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y49840,Kotak Mutual Fund,Kotak Manufacture in India Fund Regular Plan - Growth,Equity,1,,
INF174KA1IF4,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y49840,Kotak Mutual Fund,Kotak Manufacture in India Fund Direct Plan - Growth,Equity,1,,
INF174KA1IE7,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y49840,Kotak Mutual Fund,Kotak Manufacture in India Fund Regular Plan - IDCW,Equity,1,,
INF174KA1IH0,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y49840,Kotak Mutual Fund,Kotak Manufacture in India Fund Direct Plan - IDCW,Equity,1,,
INF174KA1IG2,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y49840,Kotak Mutual Fund,Kotak Manufacture in India Fund Direct Plan - IDCW,Equity,1,,
INF174KA1ID9,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y49840,Kotak Mutual Fund,Kotak Manufacture in India Fund Regular Plan - IDCW,Equity,1,,
INF174K01C78,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y3Y372,Kotak Mutual Fund,Kotak Equity Savings Fund - Growth (Regular Plan),Equity,1,,
INF174K01D28,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y3Y372,Kotak Mutual Fund,Kotak Equity Savings Fund Direct - Growth,Equity,1,,
INF174K01D02,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y3Y372,Kotak Mutual Fund,Kotak Equity Savings Fund - Regular Plan IDCW,Equity,1,,
INF174K01D51,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y3Y372,Kotak Mutual Fund,Kotak Equity Savings Fund - Direct Plan IDCW,Equity,1,,
INF174K01D36,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y3Y372,Kotak Mutual Fund,Kotak Equity Savings Fund - Direct Plan Payout IDCW,Equity,1,,
INF174K01C86,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y3Y372,Kotak Mutual Fund,Kotak Equity Savings Fund - Regular Plan Payout IDCW,Equity,1,,
INF174K01D10,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y3Y372,Kotak Mutual Fund,Kotak Equity Savings Fund - Quarterly- IDCW(Regular Plan),Equity,1,,
INF174K01D69,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y3Y372,Kotak Mutual Fund,Kotak Equity Savings Fund Direct - Quarterly - IDCW,Equity,1,,
INF174K01D44,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y3Y372,Kotak Mutual Fund,Kotak Equity Savings Fund Direct - Quarterly IDCW,Equity,1,,
INF174K01C94,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y3Y372,Kotak Mutual Fund,Kotak Equity Savings Fund?- Quarterly IDCW (Regular Plan),Equity,1,,
INF174KA1186,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y44333,Kotak Mutual Fund,Kotak Balanced Advantage Fund Growth (Regular Plan),Equity,1,,
INF174KA1178,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y44333,Kotak Mutual Fund,Kotak Balanced Advantage Fund - IDCW(Regular Plan),Equity,1,,
INF174KA1194,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y44333,Kotak Mutual Fund,Kotak Balanced Advantage Fund Direct - IDCW,Equity,1,,
INF174KA1160,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y44333,Kotak Mutual Fund,Kotak Balanced Advantage Fund IDCW (Regular Plan),Equity,1,,
INF174KA1EW8,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y47724,Kotak Mutual Fund,Kotak Pioneer Fund Growth (Regular Plan),Equity,1,,
INF174KA1EZ1,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y47724,Kotak Mutual Fund,Kotak Pioneer Fund Direct - Growth,Equity,1,,
INF174KA1EV0,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y47724,Kotak Mutual Fund,Kotak Pioneer Fund- IDCW(Regular Plan),Equity,1,,
INF174KA1EY4,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y47724,Kotak Mutual Fund,Kotak Pioneer Fund Direct - IDCW,Equity,1,,
INF174KA1EX6,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y47724,Kotak Mutual Fund,Kotak Pioneer Fund Direct - IDCW,Equity,1,,
INF174KA1EU2,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y47724,Kotak Mutual Fund,Kotak Pioneer Fund IDCW (Regular Plan),Equity,1,,
INF174KA1FF0,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y48602,Kotak Mutual Fund,Kotak ESG Opportunities Fund Growth (Regular Plan),Equity,1,,
INF174KA1FI4,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y48602,Kotak Mutual Fund,Kotak ESG Opportunities Fund Direct - Growth,Equity,1,,
INF174KA1FG8,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y48602,Kotak Mutual Fund,Kotak ESG Opportunities Fund- IDCW(Regular Plan),Equity,1,,
INF174KA1FJ2,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y48602,Kotak Mutual Fund,Kotak ESG Opportunities Fund Direct - IDCW,Equity,1,,
INF174KA1FH6,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y48602,Kotak Mutual Fund,Kotak ESG Opportunities Fund Direct - IDCW,Equity,1,,
INF174KA1FE3,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y48602,Kotak Mutual Fund,Kotak ESG Opportunities Fund IDCW (Regular Plan),Equity,1,,
INF917K01E37,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,YY5887,L&T Mutual Fund,L&T Equity Savings Fund Direct Plan - Monthly IDCW Payout,Equity,1,,
INF917K01AA5,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,YY5887,L&T Mutual Fund,L&T Equity Savings Fund - Growth,Equity,1,,
INF917K01KX6,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,YY8Y94,L&T Mutual Fund,L&T Balanced Advantage Fund - IDCW,Equity,1,,
INF917K01KY4,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,YY8Y94,L&T Mutual Fund,L&T Balanced Advantage Fund - Growth,Equity,1,,
INF917K01KW8,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,YY8Y94,L&T Mutual Fund,L&T Balanced Advantage Fund - IDCW - Payout,Equity,1,,
INF677K01056,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,YY8043,L&T Mutual Fund,L&T Flexicap Fund - IDCW,Equity,1,,
INF677K01031,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,YY8043,L&T Mutual Fund,L&T Flexicap Fund - Growth,Equity,1,,
INF677K01049,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,YY8043,L&T Mutual Fund,L&T Flexicap Fund - IDCW Payout,Equity,1,,
INF677K01114,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,YY8049,L&T Mutual Fund,L&T Large and MidCap Fund - IDCW,Equity,1,,
INF677K01098,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,YY8049,L&T Mutual Fund,L&T Large and MidCap Fund - Growth,Equity,1,,
INF677K01106,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,YY8049,L&T Mutual Fund,L&T Large and MidCap Fund - IDCW Payout,Equity,1,,
INF917K01RJ0,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y30827,L&T Mutual Fund,L&T Business Cycles Fund Direct IDCW,Equity,1,,
INF917K01RI2,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y30827,L&T Mutual Fund,L&T Business Cycles Fund Direct Growth,Equity,1,,
INF917K01RK8,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y30827,L&T Mutual Fund,L&T Business Cycles Fund Direct IDCW Payout,Equity,1,,
INF917K01RG6,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y30827,L&T Mutual Fund,L&T Business Cycles Fund IDCW,Equity,1,,
INF917K01RF8,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y30827,L&T Mutual Fund,L&T Business Cycles Fund Growth,Equity,1,,
INF917K01RH4,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y30827,L&T Mutual Fund,L&T Business Cycles Fund IDCW Payout,Equity,1,,
INF174V01BE0,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y49404,Mahindra Manulife Mutual Fund,Mahindra Manulife Balanced Advantage Yojana - Direct - Growth,Equity,1,,
INF174V01BF7,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y49404,Mahindra Manulife Mutual Fund,Mahindra Manulife Balanced Advantage Yojana - Direct - IDCW Payout,Equity,1,,
INF174V01BD2,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y49404,Mahindra Manulife Mutual Fund,Mahindra Manulife Balanced Advantage Yojana - Regular - IDCW,Equity,1,,
INF174V01BB6,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y49404,Mahindra Manulife Mutual Fund,Mahindra Manulife Balanced Advantage Yojana - Regular - Growth,Equity,1,,
INF174V01BC4,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y49404,Mahindra Manulife Mutual Fund,Mahindra Manulife Balanced Advantage Yojana - Regular - IDCW Payout,Equity,1,,
INF174V01358,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y4Y224,Mahindra Manulife Mutual Fund,Mahindra Manulife Multi Cap Badhat Yojana - Direct - IDCW,Equity,1,,
INF174V01341,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y4Y224,Mahindra Manulife Mutual Fund,Mahindra Manulife Multi Cap Badhat Yojana - Direct - Growth,Equity,1,,
INF174V01366,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y4Y224,Mahindra Manulife Mutual Fund,Mahindra Manulife Multi Cap Badhat Yojana - Direct - IDCW Payout,Equity,1,,
INF174V01325,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y4Y224,Mahindra Manulife Mutual Fund,Mahindra Manulife Multi Cap Badhat Yojana - Regular - IDCW,Equity,1,,
INF174V01317,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y4Y224,Mahindra Manulife Mutual Fund,Mahindra Manulife Multi Cap Badhat Yojana - Regular - Growth,Equity,1,,
INF174V01333,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y4Y224,Mahindra Manulife Mutual Fund,Mahindra Manulife Multi Cap Badhat Yojana - Regular - IDCW Payout,Equity,1,,
INF174V01200,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y40447,Mahindra Manulife Mutual Fund,Mahindra Manulife Equity Savings Dhan Sanchay Yojana - Direct - IDCW,Equity,1,,
INF174V01184,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y40447,Mahindra Manulife Mutual Fund,Mahindra Manulife Equity Savings Dhan Sanchay Yojana - Direct - Growth,Equity,1,,
INF174V01192,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y40447,Mahindra Manulife Mutual Fund,Mahindra Manulife Equity Savings Dhan Sanchay Yojana - Direct - IDCW Payout,Equity,1,,
INF174V01176,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y40447,Mahindra Manulife Mutual Fund,Mahindra Manulife Equity Savings Dhan Sanchay Yojana - Regular - IDCW,Equity,1,,
INF174V01150,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y40447,Mahindra Manulife Mutual Fund,Mahindra Manulife Equity Savings Dhan Sanchay Yojana - Regular - Growth,Equity,1,,
INF174V01168,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y40447,Mahindra Manulife Mutual Fund,Mahindra Manulife Equity Savings Dhan Sanchay Yojana - Regular - IDCW Payout,Equity,1,,
INF174V01AT0,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y49Y0Y,Mahindra Manulife Mutual Fund,Mahindra Manulife Flexi Cap Yojana - Direct - IDCW,Equity,1,,
INF174V01AS2,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y49Y0Y,Mahindra Manulife Mutual Fund,Mahindra Manulife Flexi Cap Yojana - Direct - Growth,Equity,1,,
INF174V01AU8,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y49Y0Y,Mahindra Manulife Mutual Fund,Mahindra Manulife Flexi Cap Yojana - Direct - IDCW Payout,Equity,1,,
INF174V01AQ6,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y49Y0Y,Mahindra Manulife Mutual Fund,Mahindra Manulife Flexi Cap Yojana - Regular - IDCW,Equity,1,,
INF174V01AP8,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y49Y0Y,Mahindra Manulife Mutual Fund,Mahindra Manulife Flexi Cap Yojana - Regular - Growth,Equity,1,,
INF174V01AR4,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y49Y0Y,Mahindra Manulife Mutual Fund,Mahindra Manulife Flexi Cap Yojana - Regular - IDCW Payout,Equity,1,,
INF174V01952,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y47843,Mahindra Manulife Mutual Fund,Mahindra Manulife Top 250 Nivesh Yojana - Direct - IDCW,Equity,1,,
INF174V01945,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y47843,Mahindra Manulife Mutual Fund,Mahindra Manulife Top 250 Nivesh Yojana - Direct - Growth,Equity,1,,
INF174V01960,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y47843,Mahindra Manulife Mutual Fund,Mahindra Manulife Top 250 Nivesh Yojana - Direct - IDCW Payout,Equity,1,,
INF174V01929,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y47843,Mahindra Manulife Mutual Fund,Mahindra Manulife Top 250 Nivesh Yojana - Regular - IDCW,Equity,1,,
INF174V01911,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y47843,Mahindra Manulife Mutual Fund,Mahindra Manulife Top 250 Nivesh Yojana - Regular - Growth,Equity,1,,
INF174V01937,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y47843,Mahindra Manulife Mutual Fund,Mahindra Manulife Top 250 Nivesh Yojana - Regular - IDCW Payout,Equity,1,,
INF174V01671,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y45355,Mahindra Manulife Mutual Fund,Mahindra Manulife Rural Bharat and Consumption Yojana - Direct - IDCW,Equity,1,,
INF174V01663,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y45355,Mahindra Manulife Mutual Fund,Mahindra Manulife Rural Bharat and Consumption Yojana - Direct - Growth,Equity,1,,
INF174V01689,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y45355,Mahindra Manulife Mutual Fund,Mahindra Manulife Rural Bharat and Consumption Yojana - Direct - IDCW Payout,Equity,1,,
INF174V01648,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y45355,Mahindra Manulife Mutual Fund,Mahindra Manulife Rural Bharat and Consumption Yojana - Regular - IDCW,Equity,1,,
INF174V01630,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y45355,Mahindra Manulife Mutual Fund,Mahindra Manulife Rural Bharat and Consumption Yojana - Regular - Growth,Equity,1,,
INF174V01655,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y45355,Mahindra Manulife Mutual Fund,Mahindra Manulife Rural Bharat and Consumption Yojana - Regular - IDCW Payout,Equity,1,,
INF174V01BG5,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y49404,Mahindra Manulife Mutual Fund,Mahindra Manulife Balanced Advantage Yojana - Direct - IDCW,Equity,1,,
INF879O01019,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y22640,PPFAS Mutual Fund,Parag Parikh Flexi Cap Fund - Regular Plan,Equity,1,,
INF879O01027,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y22640,PPFAS Mutual Fund,Parag Parikh Flexi Cap Fund - Direct Plan,Equity,1,,
INF200K01354,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y024Y4,SBI Mutual Fund,SBI Contra Fund - Regular Plan - IDCW,Equity,1,,
INF200K01347,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y024Y4,SBI Mutual Fund,SBI Contra Fund - Regular Plan - IDCW Payout,Equity,1,,
INF200K01362,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y024Y4,SBI Mutual Fund,SBI Contra Fund - Regular Plan - Growth,Equity,1,,
INF200K01321,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y03Y45,SBI Mutual Fund,SBI Magnum Comma Fund - Regular Plan - IDCW,Equity,1,,
INF200K01313,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y03Y45,SBI Mutual Fund,SBI Magnum Comma Fund - Regular Plan - IDCW Payout,Equity,1,,
INF200K01339,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y03Y45,SBI Mutual Fund,SBI Magnum Comma Fund - Regular Plan - Growth,Equity,1,,
INF200K01248,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y032Y5,SBI Mutual Fund,SBI Flexicap Fund - Regular Plan - IDCW,Equity,1,,
INF200K01230,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y032Y5,SBI Mutual Fund,SBI Flexicap Fund - Regular Plan - IDCW Payout,Equity,1,,
INF200K01222,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y032Y5,SBI Mutual Fund,SBI Flexicap Fund - Regular Plan - Growth,Equity,1,,
INF200K01BE6,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,YY3099,SBI Mutual Fund,SBI PSU Fund - Regular Plan - IDCW,Equity,1,,
INF200K01BD8,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,YY3099,SBI Mutual Fund,SBI PSU Fund - Regular Plan - IDCW Payout,Equity,1,,
INF200K01BC0,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,YY3099,SBI Mutual Fund,SBI PSU Fund - Regular Plan - Growth,Equity,1,,
INF200KA1DA4,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y34644,SBI Mutual Fund,SBI Equity Savings Fund - Regular Plan-Growth,Equity,1,,
INF200KA1DB2,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y34644,SBI Mutual Fund,SBI Equity Savings Fund - Regular Plan - Monthly IDCW Payout,Equity,1,,
INF200KA1DC0,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y34644,SBI Mutual Fund,SBI Equity Savings Fund - Regular Plan - Monthly IDCW,Equity,1,,
INF200KA1DE6,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y34644,SBI Mutual Fund,SBI Equity Savings Fund - Regular Plan - Quarterly IDCW,Equity,1,,
INF200KA1DD8,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y34644,SBI Mutual Fund,SBI Equity Savings Fund - Regular Plan - Quarterly IDCW Payout,Equity,1,,
INF200KA1A63,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y46644,SBI Mutual Fund,SBI Equity Minimum Variance Fund - Regular Plan - IDCW,Equity,1,,
INF200KA1A55,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y46644,SBI Mutual Fund,SBI Equity Minimum Variance Fund - Regular Plan - IDCW Payout,Equity,1,,
INF200KA1A48,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y46644,SBI Mutual Fund,SBI Equity Minimum Variance Fund - Regular Plan Growth,Equity,1,,
INF200KA1Y65,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y49Y32,SBI Mutual Fund,SBI Balanced Advantage Fund - Regular Plan - IDCW,Equity,1,,
INF200KA1Y57,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y49Y32,SBI Mutual Fund,SBI Balanced Advantage Fund - Regular Plan - IDCW Payout,Equity,1,,
INF200KA1Y40,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y49Y32,SBI Mutual Fund,SBI Balanced Advantage Fund - Regular Growth,Equity,1,,
INF200KA15E8,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y49886,SBI Mutual Fund,SBI Multicap Fund - Regular Plan - Growth,Equity,1,,
INF200K01UI7,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y03024,SBI Mutual Fund,SBI Large & Midcap Fund - Direct Plan - IDCW,Equity,1,,
INF200K01UH9,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y03024,SBI Mutual Fund,SBI Large & Midcap Fund - Direct Plan - IDCW Payout,Equity,1,,
INF200K01UJ5,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y03024,SBI Mutual Fund,SBI Large & Midcap Fund Direct Growth,Equity,1,,
INF200K01UF3,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y032Y5,SBI Mutual Fund,SBI Flexicap Fund - Direct Plan - IDCW,Equity,1,,
INF200K01UG1,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y032Y5,SBI Mutual Fund,SBI Flexicap Fund - Direct Plan - Growth,Equity,1,,
INF200K01UX6,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,YY3099,SBI Mutual Fund,SBI PSU Fund - Direct Plan - IDCW,Equity,1,,
INF200K01UY4,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,YY3099,SBI Mutual Fund,SBI PSU Fund - Direct Plan - Growth,Equity,1,,
INF200K01UW8,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,YY3099,SBI Mutual Fund,SBI PSU Fund - Direct Plan - IDCW Payout,Equity,1,,
INF200KA1DF3,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y34644,SBI Mutual Fund,SBI Equity Savings Fund - Direct Plan-Growth,Equity,1,,
INF200KA1DH9,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y34644,SBI Mutual Fund,SBI Equity Savings Fund - Direct Plan - Monthly IDCW,Equity,1,,
INF200KA1DG1,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y34644,SBI Mutual Fund,SBI Equity Savings Fund - Direct Plan - Monthly IDCW Payout,Equity,1,,
INF200KA1DJ5,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y34644,SBI Mutual Fund,SBI Equity Savings Fund - Direct Plan - Quarterly IDCW,Equity,1,,
INF200KA1DI7,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y34644,SBI Mutual Fund,SBI Equity Savings Fund - Direct Plan - Quarterly IDCW Payout,Equity,1,,
INF200KA1A97,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y46644,SBI Mutual Fund,SBI Equity Minimum Variance Fund - Direct Plan - IDCW,Equity,1,,
INF200KA1A71,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y46644,SBI Mutual Fund,SBI Equity Minimum Variance Fund - Direct Plan - Growth,Equity,1,,
INF200KA1A89,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y46644,SBI Mutual Fund,SBI Equity Minimum Variance Fund - Direct Plan - IDCW Payout,Equity,1,,
INF200KA1Y99,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y49Y32,SBI Mutual Fund,SBI Balanced Advantage Fund - Direct Plan - IDCW,Equity,1,,
INF200KA1Y73,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y49Y32,SBI Mutual Fund,SBI Balanced Advantage Fund - Direct Growth,Equity,1,,
INF200KA1Y81,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y49Y32,SBI Mutual Fund,SBI Balanced Advantage Fund - Direct Plan - IDCW Payout,Equity,1,,
INF200KA10F6,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y49886,SBI Mutual Fund,SBI Multicap Fund - Direct Plan - IDCW,Equity,1,,
INF200K01UE6,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y032Y5,SBI Mutual Fund,SBI Flexicap Fund - Direct Plan - IDCW Payout,Equity,1,,
INF200K01206,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y04523,SBI Mutual Fund,SBI Magnum Equity ESG Fund - Regular Plan - IDCW,Equity,1,,
INF200K01198,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y04523,SBI Mutual Fund,SBI Magnum Equity ESG Fund - Regular Plan - IDCW Payout,Equity,1,,
INF200K01214,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y04523,SBI Mutual Fund,SBI Magnum Equity ESG Fund Regular Growth,Equity,1,,
INF200K01297,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y03024,SBI Mutual Fund,SBI Large & Midcap Fund - Regular Plan - IDCW,Equity,1,,
INF200K01289,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y03024,SBI Mutual Fund,SBI Large & Midcap Fund - Regular Plan - IDCW Payout,Equity,1,,
INF200K01305,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y03024,SBI Mutual Fund,SBI Large & Midcap Fund Regular Growth,Equity,1,,
INF200K01263,Choice Finserv,30,Cat B_Choice Finserv,Mutual Fund,Y03034,SBI Mutual Fund,SBI Magnum Global Fund - Regular Plan - IDCW,Equity,1,,
